,Kemeny_Change_PCT
"Bulgaria-Coke, Refined Petroleum and Nuclear Fuel",0.0273297848255
Bulgaria-Chemicals and Chemical Products,0.00419150925817
Bulgaria-Rubber and Plastics,0.00249348221115
Bulgaria-Other Non-Metallic Mineral,0.000652088627775
Bulgaria-Basic Metals and Fabricated Metal,0.00331262671243
"Bulgaria-Machinery, Nec",0.001917623845
Bulgaria-Electrical and Optical Equipment,0.00211227389409
Bulgaria-Transport Equipment,0.000414968971387
"Bulgaria-Manufacturing, Nec; Recycling",0.000738925350994
"Bulgaria-Electricity, Gas and Water Supply",0.00112572503845
Bulgaria-Construction,-0.00959921463919
"Bulgaria-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.000558815021051
"Bulgaria-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00803623284494
"Bulgaria-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.00397651919945
Bulgaria-Hotels and Restaurants,-0.00645826431273
Bulgaria-Inland Transport,-0.000221200170741
Bulgaria-Water Transport,3.87986049561e-05
Bulgaria-Air Transport,0.000678274276303
Bulgaria-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.000372786457289
Bulgaria-Post and Telecommunications,-0.00534459973349
Bulgaria-Financial Intermediation,-0.00624178094723
Bulgaria-Real Estate Activities,-0.0386546047513
Bulgaria-Renting of M&Eq and Other Business Activities,-0.00343340435932
Bulgaria-Public Admin and Defence; Compulsory Social Security,-0.0167960887935
Bulgaria-Education,-0.00957911384052
Bulgaria-Health and Social Work,-0.00306202237827
"Bulgaria-Other Community, Social and Personal Services",-0.00596200470531
Bulgaria-Private Households with Employed Persons,8.66784826161e-05
"Brazil-Agriculture, Hunting, Forestry and Fishing",0.0152219522718
Brazil-Mining and Quarrying,-0.0149601261801
"Brazil-Food, Beverages and Tobacco",0.0100423807824
Brazil-Textiles and Textile Products,-0.00138600956425
"Brazil-Leather, Leather and Footwear",0.00309855166969
Brazil-Wood and Products of Wood and Cork,0.000981985792881
"Brazil-Pulp, Paper, Paper , Printing and Publishing",0.00290204470726
"Brazil-Coke, Refined Petroleum and Nuclear Fuel",0.0304157834027
Brazil-Chemicals and Chemical Products,0.0195308075263
Brazil-Rubber and Plastics,0.00520796249477
Brazil-Other Non-Metallic Mineral,-0.00170970144845
Brazil-Basic Metals and Fabricated Metal,0.00703822477357
"Brazil-Machinery, Nec",0.00957546546091
Brazil-Electrical and Optical Equipment,0.0259030487216
Brazil-Transport Equipment,0.0348145398337
"Brazil-Manufacturing, Nec; Recycling",-0.000473776613416
"Brazil-Electricity, Gas and Water Supply",-0.0115306985821
Brazil-Construction,-0.0291783716613
"Brazil-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00983222118258
"Brazil-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.0323593008558
"Brazil-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0484703462541
Brazil-Hotels and Restaurants,-0.0097600994039
Brazil-Inland Transport,-0.012222885007
Brazil-Water Transport,-0.00059823046229
Brazil-Air Transport,-0.00102126293133
Brazil-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.00581549011593
Brazil-Post and Telecommunications,-0.00724599907591
Brazil-Financial Intermediation,-0.0570237924874
Brazil-Real Estate Activities,-0.0599636883748
Brazil-Renting of M&Eq and Other Business Activities,-0.0307369046656
Brazil-Public Admin and Defence; Compulsory Social Security,-0.0878015441949
Brazil-Education,-0.0416639913603
Brazil-Health and Social Work,-0.0169816071053
"Brazil-Other Community, Social and Personal Services",-0.018439982557
Brazil-Private Households with Employed Persons,8.66784821075e-05
"Canada-Agriculture, Hunting, Forestry and Fishing",0.0144539475315
Canada-Mining and Quarrying,0.0401276598509
"Canada-Food, Beverages and Tobacco",0.00109971147389
Canada-Textiles and Textile Products,0.00235891128442
"Canada-Leather, Leather and Footwear",0.000379569541957
Canada-Wood and Products of Wood and Cork,-0.00220422227796
"Canada-Pulp, Paper, Paper , Printing and Publishing",0.00516616327419
"Canada-Coke, Refined Petroleum and Nuclear Fuel",0.0133395582247
Canada-Chemicals and Chemical Products,0.0153823996366
Canada-Rubber and Plastics,0.00410416673704
Canada-Other Non-Metallic Mineral,-0.000838464115584
Canada-Basic Metals and Fabricated Metal,0.017706011978
"Canada-Machinery, Nec",0.0102794131693
Canada-Electrical and Optical Equipment,0.0125783456812
Canada-Transport Equipment,0.0364271438484
"Canada-Manufacturing, Nec; Recycling",0.00455906783269
"Canada-Electricity, Gas and Water Supply",-0.000659554545493
Canada-Construction,-0.0183182737417
"Canada-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00125943385273
"Canada-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00618365426776
"Canada-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0180931575156
Canada-Hotels and Restaurants,0.00820324108191
Canada-Inland Transport,-0.00108625703639
Canada-Water Transport,0.000349669946345
Canada-Air Transport,0.00262157721144
Canada-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.000929141347051
Canada-Post and Telecommunications,-0.00373483390706
Canada-Financial Intermediation,-0.0209673860567
Canada-Real Estate Activities,-0.0331365590107
Canada-Renting of M&Eq and Other Business Activities,-0.00801802147852
Canada-Public Admin and Defence; Compulsory Social Security,-0.0405453712162
Canada-Education,-0.0191914640467
Canada-Health and Social Work,-0.0202868226195
"Canada-Other Community, Social and Personal Services",-0.00826686013951
Canada-Private Households with Employed Persons,-0.000525264249676
"China-Agriculture, Hunting, Forestry and Fishing",0.000816407373458
China-Mining and Quarrying,-0.0251763186675
"China-Food, Beverages and Tobacco",0.0184644006877
China-Textiles and Textile Products,0.260632183737
"China-Leather, Leather and Footwear",0.0527019256007
China-Wood and Products of Wood and Cork,0.00949332887698
"China-Pulp, Paper, Paper , Printing and Publishing",0.00979827566964
"China-Coke, Refined Petroleum and Nuclear Fuel",0.0545282247126
China-Chemicals and Chemical Products,0.136876882918
China-Rubber and Plastics,0.0649815786553
China-Other Non-Metallic Mineral,0.0183672658749
China-Basic Metals and Fabricated Metal,0.137463011119
"China-Machinery, Nec",0.162454545124
China-Electrical and Optical Equipment,0.636916396683
China-Transport Equipment,0.0807110193969
"China-Manufacturing, Nec; Recycling",0.100439385735
"China-Electricity, Gas and Water Supply",-0.00414227856824
China-Construction,-0.0192130431906
"China-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",8.66784828408e-05
"China-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",0.0119520001389
"China-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",0.0121671779082
China-Hotels and Restaurants,0.0194857006959
China-Inland Transport,0.0196443616933
China-Water Transport,0.0316166022104
China-Air Transport,0.0404831693875
China-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.00330984664679
China-Post and Telecommunications,0.012994693454
China-Financial Intermediation,-0.0156543659078
China-Real Estate Activities,-0.020957439917
China-Renting of M&Eq and Other Business Activities,0.0440077215917
China-Public Admin and Defence; Compulsory Social Security,-0.0188612552703
China-Education,-0.0118035196383
China-Health and Social Work,-0.000240425236879
"China-Other Community, Social and Personal Services",0.0154559859522
China-Private Households with Employed Persons,8.6678482486e-05
"Cyprus-Agriculture, Hunting, Forestry and Fishing",-0.000788577429976
Cyprus-Mining and Quarrying,5.73963973792e-05
"Cyprus-Food, Beverages and Tobacco",-0.00231435563483
Cyprus-Textiles and Textile Products,0.000250969915526
"Cyprus-Leather, Leather and Footwear",8.05821558272e-05
Cyprus-Wood and Products of Wood and Cork,-0.00064693263487
"Cyprus-Pulp, Paper, Paper , Printing and Publishing",-0.000476451792598
"Cyprus-Coke, Refined Petroleum and Nuclear Fuel",8.6678482344e-05
Cyprus-Chemicals and Chemical Products,0.00127220341479
Cyprus-Rubber and Plastics,0.000964964933996
Cyprus-Other Non-Metallic Mineral,-0.00384708281165
Cyprus-Basic Metals and Fabricated Metal,0.00363108508888
"Cyprus-Machinery, Nec",0.000765941343082
Cyprus-Electrical and Optical Equipment,0.000914562157417
Cyprus-Transport Equipment,0.00019609155781
"Cyprus-Manufacturing, Nec; Recycling",-7.91155266123e-05
"Cyprus-Electricity, Gas and Water Supply",0.022947878785
Cyprus-Construction,-0.0158604550977
"Cyprus-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",-0.00497972905259
"Cyprus-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",-0.00606924560262
"Cyprus-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",-0.0129913855576
Cyprus-Hotels and Restaurants,-0.0198300554864
Cyprus-Inland Transport,0.000118524938648
Cyprus-Water Transport,0.000196748403691
Cyprus-Air Transport,0.00504684507062
Cyprus-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,-0.000796237419723
Cyprus-Post and Telecommunications,-0.0044468021152
Cyprus-Financial Intermediation,-0.0209279656379
Cyprus-Real Estate Activities,-0.0460373221283
Cyprus-Renting of M&Eq and Other Business Activities,-0.0121399663013
Cyprus-Public Admin and Defence; Compulsory Social Security,-0.0189628008391
Cyprus-Education,-0.0176439200004
Cyprus-Health and Social Work,-0.00409463297988
"Cyprus-Other Community, Social and Personal Services",-0.012958036607
